"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","nucleotide-excision repair","GO:0006289","0.8710920379396049","0.05993595583325355","83","809","2","21026",
"GO:BP","regulation of actin filament length","GO:0030832","0.8710920379396049","0.05993595583325355","150","809","4","21026",
"GO:BP","cardiac muscle hypertrophy","GO:0003300","0.8710920379396049","0.05993595583325355","83","809","2","21026",
"GO:BP","retinoid metabolic process","GO:0001523","0.8710920379396049","0.05993595583325355","83","809","2","21026",
"GO:BP","response to activity","GO:0014823","0.8710920379396049","0.05993595583325355","83","809","2","21026",
"GO:BP","axo-dendritic transport","GO:0008088","0.8710920379396049","0.05993595583325355","83","809","2","21026",
"GO:BP","positive regulation of CD4-positive, alpha-beta T cell activation","GO:2000516","0.8715001972553786","0.0597325102557519","46","809","1","21026",
"GO:BP","dopamine transport","GO:0015872","0.8715001972553786","0.0597325102557519","46","809","1","21026",
"GO:BP","circadian behavior","GO:0048512","0.8715001972553786","0.0597325102557519","46","809","1","21026",
"GO:BP","ventral spinal cord development","GO:0021517","0.8715001972553786","0.0597325102557519","46","809","1","21026",
"GO:BP","regulation of membrane depolarization","GO:0003254","0.8715001972553786","0.0597325102557519","46","809","1","21026",
"GO:BP","myotube cell development","GO:0014904","0.8715001972553786","0.0597325102557519","46","809","1","21026",
"GO:BP","positive regulation of regulated secretory pathway","GO:1903307","0.8715001972553786","0.0597325102557519","46","809","1","21026",
"GO:BP","cellular process involved in reproduction in multicellular organism","GO:0022412","0.8715001972553786","0.0597325102557519","424","809","13","21026",
"GO:BP","regulation of extrinsic apoptotic signaling pathway via death domain receptors","GO:1902041","0.8715001972553786","0.0597325102557519","46","809","1","21026",
"GO:BP","base-excision repair","GO:0006284","0.8715001972553786","0.0597325102557519","46","809","1","21026",
"GO:BP","chemical synaptic transmission, postsynaptic","GO:0099565","0.8722828753036928","0.059342653529115975","118","809","3","21026",
"GO:BP","nucleosome assembly","GO:0006334","0.8722828753036928","0.059342653529115975","118","809","3","21026",
"GO:BP","establishment of chromosome localization","GO:0051303","0.8722828753036928","0.059342653529115975","118","809","3","21026",
"GO:BP","vitamin metabolic process","GO:0006766","0.8722828753036928","0.059342653529115975","118","809","3","21026",
"GO:BP","protein modification by small protein removal","GO:0070646","0.872401233737504","0.0592837289197802","151","809","4","21026",
"GO:BP","central nervous system neuron differentiation","GO:0021953","0.8739374494765869","0.058519650110781224","215","809","6","21026",
"GO:BP","regulation of amine transport","GO:0051952","0.8739374494765869","0.058519650110781224","84","809","2","21026",
"GO:BP","regulation of oligodendrocyte differentiation","GO:0048713","0.8754519749837005","0.05776767319177671","47","809","1","21026",
"GO:BP","blastocyst development","GO:0001824","0.8754519749837005","0.05776767319177671","119","809","3","21026",
"GO:BP","phenol-containing compound biosynthetic process","GO:0046189","0.8754519749837005","0.05776767319177671","47","809","1","21026",
"GO:BP","negative regulation of organelle assembly","GO:1902116","0.8754519749837005","0.05776767319177671","47","809","1","21026",
"GO:BP","ventricular cardiac muscle tissue morphogenesis","GO:0055010","0.8754519749837005","0.05776767319177671","47","809","1","21026",
"GO:BP","endocrine pancreas development","GO:0031018","0.8754519749837005","0.05776767319177671","47","809","1","21026",
"GO:BP","positive regulation of mitotic nuclear division","GO:0045840","0.8754519749837005","0.05776767319177671","47","809","1","21026",
"GO:BP","regulation of myelination","GO:0031641","0.8754519749837005","0.05776767319177671","47","809","1","21026",
"GO:BP","vesicle transport along microtubule","GO:0047496","0.8754519749837005","0.05776767319177671","47","809","1","21026",
"GO:BP","antigen processing and presentation of exogenous antigen","GO:0019884","0.8754519749837005","0.05776767319177671","47","809","1","21026",
"GO:BP","mesenchymal cell proliferation","GO:0010463","0.8754519749837005","0.05776767319177671","47","809","1","21026",
"GO:BP","positive regulation of organic acid transport","GO:0032892","0.8754519749837005","0.05776767319177671","47","809","1","21026",
"GO:BP","adult behavior","GO:0030534","0.8806847025005696","0.055179547289449876","154","809","4","21026",
"GO:BP","protein targeting to vacuole","GO:0006623","0.8806847025005696","0.055179547289449876","48","809","1","21026",
"GO:BP","Arp2/3 complex-mediated actin nucleation","GO:0034314","0.8806847025005696","0.055179547289449876","48","809","1","21026",
"GO:BP","oligodendrocyte development","GO:0014003","0.8806847025005696","0.055179547289449876","48","809","1","21026",
"GO:BP","protein monoubiquitination","GO:0006513","0.8806847025005696","0.055179547289449876","48","809","1","21026",
"GO:BP","rhythmic behavior","GO:0007622","0.8806847025005696","0.055179547289449876","48","809","1","21026",
"GO:BP","nucleotide transport","GO:0006862","0.8806847025005696","0.055179547289449876","48","809","1","21026",
"GO:BP","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","GO:0016339","0.8806847025005696","0.055179547289449876","48","809","1","21026",
"GO:BP","striated muscle hypertrophy","GO:0014897","0.880767302244268","0.05513881655954694","86","809","2","21026",
"GO:BP","vesicle fusion","GO:0006906","0.8811854965448982","0.05493265952666579","121","809","3","21026",
"GO:BP","nuclear receptor-mediated steroid hormone signaling pathway","GO:0030518","0.8811854965448982","0.05493265952666579","121","809","3","21026",
"GO:BP","isoprenoid metabolic process","GO:0006720","0.8811854965448982","0.05493265952666579","121","809","3","21026",
"GO:BP","protein lipidation","GO:0006497","0.8858939500426334","0.05261826419410752","49","809","1","21026",
"GO:BP","myeloid leukocyte cytokine production","GO:0061082","0.8858939500426334","0.05261826419410752","49","809","1","21026",
"GO:BP","diterpenoid metabolic process","GO:0016101","0.8878003950836868","0.051684666043444585","88","809","2","21026",
"GO:BP","cytokine production involved in immune response","GO:0002367","0.8878003950836868","0.051684666043444585","123","809","3","21026",
"GO:BP","DNA integrity checkpoint signaling","GO:0031570","0.8878003950836868","0.051684666043444585","123","809","3","21026",
"GO:BP","positive regulation of B cell activation","GO:0050871","0.8878003950836868","0.051684666043444585","88","809","2","21026",
"GO:BP","organelle membrane fusion","GO:0090174","0.8878003950836868","0.051684666043444585","123","809","3","21026",
"GO:BP","regulation of cytokine production involved in immune response","GO:0002718","0.8878003950836868","0.051684666043444585","123","809","3","21026",
"GO:BP","membrane fusion","GO:0061025","0.8878003950836868","0.051684666043444585","189","809","5","21026",
"GO:BP","stem cell proliferation","GO:0072089","0.8878003950836868","0.051684666043444585","123","809","3","21026",
"GO:BP","muscle hypertrophy","GO:0014896","0.8878003950836868","0.051684666043444585","88","809","2","21026",
"GO:BP","adult locomotory behavior","GO:0008344","0.8878003950836868","0.051684666043444585","88","809","2","21026",
"GO:BP","chromatin remodeling","GO:0006338","0.8878003950836868","0.051684666043444585","725","809","23","21026",
"GO:BP","cell differentiation in spinal cord","GO:0021515","0.8893351784019509","0.05093452846058424","50","809","1","21026",
"GO:BP","response to zinc ion","GO:0010043","0.8893351784019509","0.05093452846058424","50","809","1","21026",
"GO:BP","gamete generation","GO:0007276","0.8893351784019509","0.05093452846058424","841","809","27","21026",
"GO:BP","cell-cell adhesion mediated by cadherin","GO:0044331","0.8893351784019509","0.05093452846058424","50","809","1","21026",
"GO:BP","presynapse assembly","GO:0099054","0.8893351784019509","0.05093452846058424","50","809","1","21026",
"GO:BP","modulation of excitatory postsynaptic potential","GO:0098815","0.8893351784019509","0.05093452846058424","50","809","1","21026",
"GO:BP","protein localization to vacuole","GO:0072665","0.8909733441130204","0.05013528886749673","89","809","2","21026",
"GO:BP","positive regulation of insulin secretion","GO:0032024","0.8909733441130204","0.05013528886749673","89","809","2","21026",
"GO:BP","protein acylation","GO:0043543","0.8909733441130204","0.05013528886749673","89","809","2","21026",
"GO:BP","actin polymerization or depolymerization","GO:0008154","0.8919577256935698","0.049655728508491224","191","809","5","21026",
"GO:BP","negative regulation of DNA recombination","GO:0045910","0.8938019569543492","0.04875869879901527","51","809","1","21026",
"GO:BP","glutamate receptor signaling pathway","GO:0007215","0.8938019569543492","0.04875869879901527","51","809","1","21026",
"GO:BP","regulation of lamellipodium organization","GO:1902743","0.8938019569543492","0.04875869879901527","51","809","1","21026",
"GO:BP","ovulation cycle process","GO:0022602","0.8938019569543492","0.04875869879901527","51","809","1","21026",
"GO:BP","meiotic cell cycle process","GO:1903046","0.894067417543242","0.04862973180465801","224","809","6","21026",
"GO:BP","lamellipodium organization","GO:0097581","0.8942970446315294","0.04851820445103852","90","809","2","21026",
"GO:BP","protein localization to nucleus","GO:0034504","0.8950143009283181","0.04817002528226138","318","809","9","21026",
"GO:BP","embryonic appendage morphogenesis","GO:0035113","0.8955940788300306","0.04788878639709942","126","809","3","21026",
"GO:BP","protein localization to chromosome","GO:0034502","0.8955940788300306","0.04788878639709942","126","809","3","21026",
"GO:BP","chromosome localization","GO:0050000","0.8955940788300306","0.04788878639709942","126","809","3","21026",
"GO:BP","embryonic limb morphogenesis","GO:0030326","0.8955940788300306","0.04788878639709942","126","809","3","21026",
"GO:BP","multicellular organism growth","GO:0035264","0.8958777897993235","0.047751230109884385","160","809","4","21026",
"GO:BP","protein-containing complex disassembly","GO:0032984","0.8967335802681902","0.04733656677265973","257","809","7","21026",
"GO:BP","estrogen receptor signaling pathway","GO:0030520","0.8976180185896334","0.04690843806707322","52","809","1","21026",
"GO:BP","endocardial cushion development","GO:0003197","0.8976180185896334","0.04690843806707322","52","809","1","21026",
"GO:BP","actin filament polymerization","GO:0030041","0.8985093297337015","0.046477409004837364","161","809","4","21026",
"GO:BP","regulation of DNA biosynthetic process","GO:2000278","0.900851141966354","0.04534696658319155","92","809","2","21026",
"GO:BP","cholesterol homeostasis","GO:0042632","0.900851141966354","0.04534696658319155","92","809","2","21026",
"GO:BP","retinol metabolic process","GO:0042572","0.9016399286254903","0.04496686404518937","53","809","1","21026",
"GO:BP","regulation of neuroblast proliferation","GO:1902692","0.9016399286254903","0.04496686404518937","53","809","1","21026",
"GO:BP","regulation of actin filament depolymerization","GO:0030834","0.9016399286254903","0.04496686404518937","53","809","1","21026",
"GO:BP","regulation of chondrocyte differentiation","GO:0032330","0.9016399286254903","0.04496686404518937","53","809","1","21026",
"GO:BP","regulation of neuron migration","GO:2001222","0.9016399286254903","0.04496686404518937","53","809","1","21026",
"GO:BP","DNA repair","GO:0006281","0.9019939227666844","0.0447963885309911","621","809","19","21026",
"GO:BP","cellular response to xenobiotic stimulus","GO:0071466","0.9030823130291213","0.044272663346377805","196","809","5","21026",
"GO:BP","nuclear chromosome segregation","GO:0098813","0.9036426281943981","0.04400328997729919","323","809","9","21026",
"GO:BP","sterol homeostasis","GO:0055092","0.9036426281943981","0.04400328997729919","93","809","2","21026",
"GO:BP","positive regulation of developmental growth","GO:0048639","0.9055717734670615","0.04307712283706066","164","809","4","21026",
"GO:BP","chromatin organization","GO:0006325","0.9055717734670615","0.04307712283706066","884","809","28","21026",
"GO:BP","homologous chromosome pairing at meiosis","GO:0007129","0.9055717734670615","0.04307712283706066","54","809","1","21026",
"GO:BP","attachment of spindle microtubules to kinetochore","GO:0008608","0.9055717734670615","0.04307712283706066","54","809","1","21026",
"GO:BP","germ cell development","GO:0007281","0.9060184552529503","0.042862955818897194","386","809","11","21026",
"GO:BP","positive regulation of cell cycle process","GO:0090068","0.9060184552529503","0.042862955818897194","262","809","7","21026",
"GO:BP","protein targeting","GO:0006605","0.9060184552529503","0.042862955818897194","536","809","16","21026",
"GO:BP","protein-DNA complex organization","GO:0071824","0.9060184552529503","0.042862955818897194","262","809","7","21026",
"GO:BP","brown fat cell differentiation","GO:0050873","0.908354375829695","0.04174468733540058","55","809","1","21026",
"GO:BP","lipoprotein biosynthetic process","GO:0042158","0.908354375829695","0.04174468733540058","55","809","1","21026",
"GO:BP","microtubule-based movement","GO:0007018","0.908354375829695","0.04174468733540058","478","809","14","21026",
"GO:BP","cellular response to glucocorticoid stimulus","GO:0071385","0.908354375829695","0.04174468733540058","55","809","1","21026",
"GO:BP","negative regulation of ubiquitin-dependent protein catabolic process","GO:2000059","0.908354375829695","0.04174468733540058","55","809","1","21026",
"GO:BP","mitotic G2/M transition checkpoint","GO:0044818","0.908354375829695","0.04174468733540058","55","809","1","21026",
"GO:BP","positive regulation of alpha-beta T cell differentiation","GO:0046638","0.908354375829695","0.04174468733540058","55","809","1","21026",
"GO:BP","protein localization to postsynaptic membrane","GO:1903539","0.908354375829695","0.04174468733540058","55","809","1","21026",
"GO:BP","antiviral innate immune response","GO:0140374","0.908354375829695","0.04174468733540058","55","809","1","21026",
"GO:BP","mitotic cytokinesis","GO:0000281","0.9085083708219142","0.04167106683143581","95","809","2","21026",
"GO:BP","protein deubiquitination","GO:0016579","0.9107640896742542","0.04059410142510919","132","809","3","21026",
"GO:BP","male meiotic nuclear division","GO:0007140","0.9110609291493841","0.040452577682852056","56","809","1","21026",
"GO:BP","meiotic chromosome segregation","GO:0045132","0.9110609291493841","0.040452577682852056","96","809","2","21026",
"GO:BP","protein localization to postsynapse","GO:0062237","0.9110609291493841","0.040452577682852056","56","809","1","21026",
"GO:BP","meiotic cell cycle","GO:0051321","0.9110609291493841","0.040452577682852056","297","809","8","21026",
"GO:BP","reactive oxygen species biosynthetic process","GO:1903409","0.9110609291493841","0.040452577682852056","56","809","1","21026",
"GO:BP","RNA 3'-end processing","GO:0031123","0.9110609291493841","0.040452577682852056","96","809","2","21026",
"GO:BP","negative regulation of proteasomal protein catabolic process","GO:1901799","0.9110609291493841","0.040452577682852056","56","809","1","21026",
"GO:BP","negative regulation of G1/S transition of mitotic cell cycle","GO:2000134","0.9110609291493841","0.040452577682852056","56","809","1","21026",
"GO:BP","protein acetylation","GO:0006473","0.9110609291493841","0.040452577682852056","56","809","1","21026",
"GO:BP","regulation of D-glucose import","GO:0046324","0.9110609291493841","0.040452577682852056","56","809","1","21026",
"GO:BP","positive regulation of stem cell proliferation","GO:2000648","0.9110609291493841","0.040452577682852056","56","809","1","21026",
"GO:BP","sexual reproduction","GO:0019953","0.9136062183474574","0.03924095311661963","1122","809","36","21026",
"GO:BP","negative regulation of chromosome organization","GO:2001251","0.9136195320336253","0.03923462433055099","97","809","2","21026",
"GO:BP","meiotic nuclear division","GO:0140013","0.9138898348231362","0.03910615329460156","202","809","5","21026",
"GO:BP","maintenance of protein location in cell","GO:0032507","0.9145812111840204","0.0387777248478775","57","809","1","21026",
"GO:BP","sister chromatid cohesion","GO:0007062","0.9145812111840204","0.0387777248478775","57","809","1","21026",
"GO:BP","synaptic vesicle localization","GO:0097479","0.9145812111840204","0.0387777248478775","57","809","1","21026",
"GO:BP","positive regulation of cell division","GO:0051781","0.9163021863279334","0.03796127719246384","98","809","2","21026",
"GO:BP","protein targeting to membrane","GO:0006612","0.9167923753074324","0.037729007261150874","332","809","9","21026",
"GO:BP","negative regulation of actin filament polymerization","GO:0030837","0.9179264730264869","0.03719210489651694","58","809","1","21026",
"GO:BP","hippo signaling","GO:0035329","0.9179264730264869","0.03719210489651694","58","809","1","21026",
"GO:BP","regulation of nitric oxide biosynthetic process","GO:0045428","0.9179264730264869","0.03719210489651694","58","809","1","21026",
"GO:BP","photoreceptor cell development","GO:0042461","0.9179264730264869","0.03719210489651694","58","809","1","21026",
"GO:BP","terpenoid metabolic process","GO:0006721","0.9187399042898458","0.036807420191069196","99","809","2","21026",
"GO:BP","neural precursor cell proliferation","GO:0061351","0.9190913593614035","0.03664131680269627","171","809","4","21026",
"GO:BP","DNA biosynthetic process","GO:0071897","0.9207910268160099","0.03583892159294778","172","809","4","21026",
"GO:BP","biogenic amine metabolic process","GO:0006576","0.9207910268160099","0.03583892159294778","100","809","2","21026",
"GO:BP","cardiac muscle tissue morphogenesis","GO:0055008","0.9207910268160099","0.03583892159294778","59","809","1","21026",
"GO:BP","protein O-linked glycosylation","GO:0006493","0.9207910268160099","0.03583892159294778","100","809","2","21026",
"GO:BP","protein localization to lysosome","GO:0061462","0.9207910268160099","0.03583892159294778","59","809","1","21026",
"GO:BP","regulation of dendrite development","GO:0050773","0.9207910268160099","0.03583892159294778","100","809","2","21026",
"GO:BP","secondary metabolic process","GO:0019748","0.9207910268160099","0.03583892159294778","59","809","1","21026",
"GO:BP","signal transduction in response to DNA damage","GO:0042770","0.9229081805567061","0.034841504457445015","173","809","4","21026",
"GO:BP","steroid hormone receptor signaling pathway","GO:0043401","0.9230836771535377","0.034758928574449614","138","809","3","21026",
"GO:BP","nucleosome organization","GO:0034728","0.9230836771535377","0.034758928574449614","138","809","3","21026",
"GO:BP","presynapse organization","GO:0099172","0.9238314647401948","0.034407250218578746","60","809","1","21026",
"GO:BP","regulation of nitric oxide metabolic process","GO:0080164","0.9238314647401948","0.034407250218578746","60","809","1","21026",
"GO:BP","cilium organization","GO:0044782","0.9245121189356842","0.03408739153304191","431","809","12","21026",
"GO:BP","negative regulation of DNA metabolic process","GO:0051053","0.9251485794042507","0.03378851371117408","139","809","3","21026",
"GO:BP","mRNA destabilization","GO:0061157","0.9257565461262378","0.03350320832367075","102","809","2","21026",
"GO:BP","regulation of dendritic spine development","GO:0060998","0.9269804507392043","0.032929424674934676","61","809","1","21026",
"GO:BP","peptidyl-lysine modification","GO:0018205","0.9272905163900682","0.03278418182225549","140","809","3","21026",
"GO:BP","cilium assembly","GO:0060271","0.9283328201339456","0.03229629529579318","403","809","11","21026",
"GO:BP","sodium ion transmembrane transport","GO:0035725","0.9283647288699551","0.03228136794482828","176","809","4","21026",
"GO:BP","positive regulation of neural precursor cell proliferation","GO:2000179","0.9298373133353675","0.03159303004957258","62","809","1","21026",
"GO:BP","embryonic digit morphogenesis","GO:0042733","0.9298373133353675","0.03159303004957258","62","809","1","21026",
"GO:BP","tissue migration","GO:0090130","0.9303601526194853","0.031348898739698566","104","809","2","21026",
"GO:BP","cholesterol transport","GO:0030301","0.9303601526194853","0.031348898739698566","104","809","2","21026",
"GO:BP","autophagosome maturation","GO:0097352","0.9323872967190421","0.03040365214245702","63","809","1","21026",
"GO:BP","axoneme assembly","GO:0035082","0.9323872967190421","0.03040365214245702","105","809","2","21026",
"GO:BP","ribosome assembly","GO:0042255","0.9323872967190421","0.03040365214245702","63","809","1","21026",
"GO:BP","muscle adaptation","GO:0043500","0.9323872967190421","0.03040365214245702","105","809","2","21026",
"GO:BP","telencephalon cell migration","GO:0022029","0.9323872967190421","0.03040365214245702","63","809","1","21026",
"GO:BP","vesicle cytoskeletal trafficking","GO:0099518","0.9346941675080837","0.02933046729953709","64","809","1","21026",
"GO:BP","positive regulation of nuclear division","GO:0051785","0.9346941675080837","0.02933046729953709","64","809","1","21026",
"GO:BP","positive regulation of Wnt signaling pathway","GO:0030177","0.9346941675080837","0.02933046729953709","144","809","3","21026",
"GO:BP","positive regulation of synapse assembly","GO:0051965","0.9346941675080837","0.02933046729953709","64","809","1","21026",
"GO:BP","positive regulation of mRNA metabolic process","GO:1903313","0.9346941675080837","0.02933046729953709","144","809","3","21026",
"GO:BP","regulation of gliogenesis","GO:0014013","0.9346941675080837","0.02933046729953709","106","809","2","21026",
"GO:BP","positive regulation of mRNA catabolic process","GO:0061014","0.936483387303339","0.02849992236400524","107","809","2","21026",
"GO:BP","positive regulation of canonical Wnt signaling pathway","GO:0090263","0.936483387303339","0.02849992236400524","107","809","2","21026",
"GO:BP","non-proteinogenic amino acid metabolic process","GO:0170041","0.9372856301812548","0.02812804122704271","65","809","1","21026",
"GO:BP","phosphatidylinositol phosphate biosynthetic process","GO:0046854","0.9372856301812548","0.02812804122704271","65","809","1","21026",
"GO:BP","cellular response to alcohol","GO:0097306","0.9385577539775908","0.027538997989843716","108","809","2","21026",
"GO:BP","regulation of epithelial cell migration","GO:0010632","0.9397516852105261","0.02698688681449461","66","809","1","21026",
"GO:BP","positive regulation of peptidyl-serine phosphorylation","GO:0033138","0.9397516852105261","0.02698688681449461","66","809","1","21026",
"GO:BP","forebrain cell migration","GO:0021885","0.9397516852105261","0.02698688681449461","66","809","1","21026",
"GO:BP","sterol transport","GO:0015918","0.9402641955650105","0.026750101129160077","109","809","2","21026",
"GO:BP","oligodendrocyte differentiation","GO:0048709","0.9402641955650105","0.026750101129160077","109","809","2","21026",
"GO:BP","homologous chromosome segregation","GO:0045143","0.942097267598186","0.025904255805434755","67","809","1","21026",
"GO:BP","sensory perception of taste","GO:0050909","0.942097267598186","0.025904255805434755","67","809","1","21026",
"GO:BP","protein localization to endoplasmic reticulum","GO:0070972","0.9422200353973901","0.025847665147650727","287","809","7","21026",
"GO:BP","neuropeptide signaling pathway","GO:0007218","0.9443320544436766","0.02487526835499329","111","809","2","21026",
"GO:BP","cilium movement","GO:0003341","0.9455840399048583","0.024299866665597167","256","809","6","21026",
"GO:BP","nervous system process","GO:0050877","0.946102282393714","0.024061909816012226","1510","809","48","21026",
"GO:BP","cellular response to ketone","GO:1901655","0.9461140519713911","0.024056507196294024","112","809","2","21026",
"GO:BP","phenol-containing compound metabolic process","GO:0018958","0.9499167726645411","0.022314443927914224","114","809","2","21026",
"GO:BP","hormone-mediated signaling pathway","GO:0009755","0.9499167726645411","0.022314443927914224","225","809","5","21026",
"GO:BP","DNA damage checkpoint signaling","GO:0000077","0.9499167726645411","0.022314443927914224","114","809","2","21026",
"GO:BP","organelle disassembly","GO:1903008","0.9512496681616076","0.021705481722666776","71","809","1","21026",
"GO:BP","mitophagy","GO:0000423","0.9512496681616076","0.021705481722666776","71","809","1","21026",
"GO:BP","negative regulation of neuron differentiation","GO:0045665","0.9530615519487702","0.02087905024470437","72","809","1","21026",
"GO:BP","regulation of cellular response to insulin stimulus","GO:1900076","0.9530615519487702","0.02087905024470437","72","809","1","21026",
"GO:BP","nitric oxide biosynthetic process","GO:0006809","0.9530615519487702","0.02087905024470437","72","809","1","21026",
"GO:BP","positive regulation of T cell mediated immunity","GO:0002711","0.9530615519487702","0.02087905024470437","72","809","1","21026",
"GO:BP","chromosome segregation","GO:0007059","0.953475938028529","0.02069026235923472","427","809","11","21026",
"GO:BP","negative regulation of proteolysis involved in protein catabolic process","GO:1903051","0.9550740088096848","0.019962973576151965","73","809","1","21026",
"GO:BP","regulation of neuron differentiation","GO:0045664","0.9582429179161543","0.018524381801030377","196","809","4","21026",
"GO:BP","D-glucose import","GO:0046323","0.9591283448577563","0.01812327423290687","75","809","1","21026",
"GO:BP","regulation of postsynaptic membrane neurotransmitter receptor levels","GO:0099072","0.9612361195796588","0.017169918434709715","121","809","2","21026",
"GO:BP","motile cilium assembly","GO:0044458","0.9628512462485931","0.016440803138696093","77","809","1","21026",
"GO:BP","cell division","GO:0051301","0.9634292537711789","0.01618017081117265","658","809","18","21026",
"GO:BP","positive regulation of mitotic cell cycle","GO:0045931","0.9655290209102865","0.015234668097137727","124","809","2","21026",
"GO:BP","multicellular organismal-level chemical homeostasis","GO:0140962","0.9678686551909798","0.014183574712349267","80","809","1","21026",
"GO:BP","nitric oxide metabolic process","GO:0046209","0.9694014509463591","0.013496334584864956","81","809","1","21026",
"GO:BP","reactive nitrogen species metabolic process","GO:2001057","0.9707189669496804","0.012906484580977252","82","809","1","21026",
"GO:BP","neuroblast proliferation","GO:0007405","0.9707189669496804","0.012906484580977252","82","809","1","21026",
"GO:BP","cellular response to steroid hormone stimulus","GO:0071383","0.9764792790464043","0.010336968035405198","213","809","4","21026",
"GO:BP","protein targeting to ER","GO:0045047","0.9771166552353024","0.010053583977628339","251","809","5","21026",
"GO:BP","protein-containing complex localization","GO:0031503","0.9779950334267634","0.009663350693817234","215","809","4","21026",
"GO:BP","establishment of protein localization to endoplasmic reticulum","GO:0072599","0.9800635755134711","0.00874575124716232","255","809","5","21026",
"GO:BP","protein localization to organelle","GO:0033365","0.9818175102208615","0.007969226743702222","1209","809","35","21026",
"GO:BP","RNA export from nucleus","GO:0006405","0.9818242455933929","0.007966247447590507","91","809","1","21026",
"GO:BP","locomotory behavior","GO:0007626","0.9830655162773899","0.007417537702361834","222","809","4","21026",
"GO:BP","positive regulation of mitotic cell cycle phase transition","GO:1901992","0.9836584355447187","0.007155679322513811","93","809","1","21026",
"GO:BP","epithelial cell migration","GO:0010631","0.9854816918040404","0.006351439595939572","95","809","1","21026",
"GO:BP","G protein-coupled receptor signaling pathway","GO:0007186","0.9876886706253432","0.005379927818026972","1289","809","37","21026",
"GO:BP","epithelium migration","GO:0090132","0.987862630382793","0.005303443078916018","98","809","1","21026",
"GO:BP","flagellated sperm motility","GO:0030317","0.9905595069443783","0.0041194295032235245","195","809","3","21026",
"GO:BP","sperm motility","GO:0097722","0.9905595069443783","0.0041194295032235245","195","809","3","21026",
"GO:BP","cellular response to leukemia inhibitory factor","GO:1990830","0.9912307398087091","0.0038252381873909586","103","809","1","21026",
"GO:BP","response to leukemia inhibitory factor","GO:1990823","0.9924089335782058","0.003309334901384774","105","809","1","21026",
"GO:BP","establishment of protein localization to organelle","GO:0072594","0.9927302083175906","0.003168762540724291","661","809","16","21026",
"GO:BP","regulation of signal transduction by p53 class mediator","GO:1901796","0.9927302083175906","0.003168762540724291","106","809","1","21026",
"GO:BP","cilium movement involved in cell motility","GO:0060294","0.9979514596756772","0.0008905822674179015","214","809","3","21026",
"GO:BP","cilium or flagellum-dependent cell motility","GO:0001539","0.998559284701442","0.0006261458615018667","217","809","3","21026",
"GO:BP","cilium-dependent cell motility","GO:0060285","0.998559284701442","0.0006261458615018667","217","809","3","21026",
"GO:BP","detection of stimulus","GO:0051606","1","0","645","809","11","21026",
"GO:BP","spliceosomal snRNP assembly","GO:0000387","1","0","1222","809","4","21026",
"GO:BP","establishment of RNA localization","GO:0051236","1","0","163","809","1","21026",
"GO:BP","protein-RNA complex assembly","GO:0022618","1","0","1582","809","6","21026",
"GO:BP","spliceosomal complex assembly","GO:0000245","1","0","332","809","2","21026",
"GO:BP","mRNA cis splicing, via spliceosome","GO:0045292","1","0","205","809","1","21026",
"GO:BP","nucleobase-containing compound transport","GO:0015931","1","0","237","809","3","21026",
"GO:BP","post-transcriptional gene silencing","GO:0016441","1","0","623","809","3","21026",
"GO:BP","cellular component biogenesis","GO:0044085","1","0","4980","809","163","21026",
"GO:BP","mRNA processing","GO:0006397","1","0","1885","809","18","21026",
"GO:BP","RNA processing","GO:0006396","1","0","3322","809","40","21026",
"GO:BP","RNA metabolic process","GO:0016070","1","0","6873","809","186","21026",
"GO:BP","mRNA metabolic process","GO:0016071","1","0","2140","809","29","21026",
"GO:BP","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","GO:0000377","1","0","1691","809","12","21026",
"GO:BP","mRNA trans splicing, SL addition","GO:0045291","1","0","1126","809","1","21026",
"GO:BP","cotranslational protein targeting to membrane","GO:0006613","1","0","237","809","3","21026",
"GO:BP","nucleobase-containing compound metabolic process","GO:0006139","1","0","7992","809","251","21026",
"GO:BP","RNA localization","GO:0006403","1","0","200","809","1","21026",
"GO:BP","RNA splicing","GO:0008380","1","0","1837","809","17","21026",
"GO:BP","nucleobase-containing compound biosynthetic process","GO:0034654","1","0","7076","809","212","21026",
"GO:BP","nucleic acid transport","GO:0050657","1","0","160","809","1","21026",
"GO:BP","gene expression","GO:0010467","1","0","9224","809","266","21026",
"GO:BP","detection of chemical stimulus","GO:0009593","1","0","481","809","5","21026",
"GO:BP","nucleic acid metabolic process","GO:0090304","1","0","7434","809","208","21026",
"GO:BP","mRNA trans splicing, via spliceosome","GO:0000365","1","0","1126","809","1","21026",
"GO:BP","RNA splicing, via transesterification reactions","GO:0000375","1","0","1695","809","12","21026",
"GO:BP","protein-RNA complex organization","GO:0071826","1","0","1592","809","6","21026",
"GO:BP","RNA biosynthetic process","GO:0032774","1","0","6671","809","180","21026",
"GO:BP","cellular component assembly","GO:0022607","1","0","4719","809","150","21026",
"GO:BP","macromolecule biosynthetic process","GO:0009059","1","0","9643","809","284","21026",
"GO:BP","detection of stimulus involved in sensory perception","GO:0050906","1","0","518","809","6","21026",
"GO:BP","biosynthetic process","GO:0009058","1","0","10664","809","354","21026",
