"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","Prefoldin mediated transfer of substrate  to CCT/TriC","REAC:R-HSA-389957","0.9028615599354126","0.044378837023614955","28","325","1","11004",
"REAC","Notch-HLH transcription pathway","REAC:R-HSA-350054","0.9028615599354126","0.044378837023614955","28","325","1","11004",
"REAC","EGR2 and SOX10-mediated initiation of Schwann cell myelination","REAC:R-HSA-9619665","0.9028615599354126","0.044378837023614955","28","325","1","11004",
"REAC","Myogenesis","REAC:R-HSA-525793","0.9028615599354126","0.044378837023614955","28","325","1","11004",
"REAC","RAB geranylgeranylation","REAC:R-HSA-8873719","0.9028615599354126","0.044378837023614955","64","325","2","11004",
"REAC","Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)","REAC:R-HSA-5619107","0.9028615599354126","0.044378837023614955","28","325","1","11004",
"REAC","Sulfur amino acid metabolism","REAC:R-HSA-1614635","0.9028615599354126","0.044378837023614955","28","325","1","11004",
"REAC","Activation of AMPK downstream of NMDARs","REAC:R-HSA-9619483","0.9028615599354126","0.044378837023614955","28","325","1","11004",
"REAC","mRNA Capping","REAC:R-HSA-72086","0.9028615599354126","0.044378837023614955","28","325","1","11004",
"REAC","TNFR2 non-canonical NF-kB pathway","REAC:R-HSA-5668541","0.9049338390611108","0.043383171492054014","100","325","3","11004",
"REAC","Regulation of expression of SLITs and ROBOs","REAC:R-HSA-9010553","0.9068250966251814","0.04247646916416995","171","325","5","11004",
"REAC","Interleukin-17 signaling","REAC:R-HSA-448424","0.9091309453867963","0.0413735592827554","70","325","2","11004",
"REAC","DNA strand elongation","REAC:R-HSA-69190","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","Transport of Ribonucleoproteins into the Host Nucleus","REAC:R-HSA-168271","0.9091309453867963","0.0413735592827554","29","325","1","11004",
"REAC","Acyl chain remodelling of PE","REAC:R-HSA-1482839","0.9091309453867963","0.0413735592827554","29","325","1","11004",
"REAC","Nuclear signaling by ERBB4","REAC:R-HSA-1251985","0.9091309453867963","0.0413735592827554","31","325","1","11004",
"REAC","Activation of G protein gated Potassium channels","REAC:R-HSA-1296041","0.9091309453867963","0.0413735592827554","29","325","1","11004",
"REAC","Nucleotide Excision Repair","REAC:R-HSA-5696398","0.9091309453867963","0.0413735592827554","107","325","3","11004",
"REAC","Transport of the SLBP Dependant Mature mRNA","REAC:R-HSA-159230","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","Diseases of Immune System","REAC:R-HSA-5260271","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","Signaling by NOTCH2","REAC:R-HSA-1980145","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","RNA Polymerase I Transcription Termination","REAC:R-HSA-73863","0.9091309453867963","0.0413735592827554","31","325","1","11004",
"REAC","G-protein beta:gamma signalling","REAC:R-HSA-397795","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","G protein gated Potassium channels","REAC:R-HSA-1296059","0.9091309453867963","0.0413735592827554","29","325","1","11004",
"REAC","Cristae formation","REAC:R-HSA-8949613","0.9091309453867963","0.0413735592827554","31","325","1","11004",
"REAC","Diseases of programmed cell death","REAC:R-HSA-9645723","0.9091309453867963","0.0413735592827554","103","325","3","11004",
"REAC","Nicotinate metabolism","REAC:R-HSA-196807","0.9091309453867963","0.0413735592827554","31","325","1","11004",
"REAC","Diseases of metabolism","REAC:R-HSA-5668914","0.9091309453867963","0.0413735592827554","246","325","7","11004",
"REAC","HATs acetylate histones","REAC:R-HSA-3214847","0.9091309453867963","0.0413735592827554","141","325","4","11004",
"REAC","Nuclear import of Rev protein","REAC:R-HSA-180746","0.9091309453867963","0.0413735592827554","31","325","1","11004",
"REAC","Transcriptional regulation by small RNAs","REAC:R-HSA-5578749","0.9091309453867963","0.0413735592827554","102","325","3","11004",
"REAC","Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits","REAC:R-HSA-997272","0.9091309453867963","0.0413735592827554","29","325","1","11004",
"REAC","Nonhomologous End-Joining (NHEJ)","REAC:R-HSA-5693571","0.9091309453867963","0.0413735592827554","68","325","2","11004",
"REAC","SARS-CoV-1 Infection","REAC:R-HSA-9678108","0.9091309453867963","0.0413735592827554","140","325","4","11004",
"REAC","Transport of the SLBP independent Mature mRNA","REAC:R-HSA-159227","0.9091309453867963","0.0413735592827554","31","325","1","11004",
"REAC","Inhibition of DNA recombination at telomere","REAC:R-HSA-9670095","0.9091309453867963","0.0413735592827554","66","325","2","11004",
"REAC","Nuclear Envelope (NE) Reassembly","REAC:R-HSA-2995410","0.9091309453867963","0.0413735592827554","70","325","2","11004",
"REAC","Export of Viral Ribonucleoproteins from Nucleus","REAC:R-HSA-168274","0.9091309453867963","0.0413735592827554","30","325","1","11004",
"REAC","Rev-mediated nuclear export of HIV RNA","REAC:R-HSA-165054","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","Formation of the HIV-1 Early Elongation Complex","REAC:R-HSA-167158","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","PERK regulates gene expression","REAC:R-HSA-381042","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","Formation of the Early Elongation Complex","REAC:R-HSA-113418","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","Chromatin modifications during the maternal to zygotic transition (MZT)","REAC:R-HSA-9821002","0.9091309453867963","0.0413735592827554","70","325","2","11004",
"REAC","Citric acid cycle (TCA cycle)","REAC:R-HSA-71403","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","Positive epigenetic regulation of rRNA expression","REAC:R-HSA-5250913","0.9091309453867963","0.0413735592827554","104","325","3","11004",
"REAC","Post-translational protein phosphorylation","REAC:R-HSA-8957275","0.9091309453867963","0.0413735592827554","107","325","3","11004",
"REAC","Signaling by Rho GTPases","REAC:R-HSA-194315","0.9091309453867963","0.0413735592827554","701","325","20","11004",
"REAC","Signaling by CSF3 (G-CSF)","REAC:R-HSA-9674555","0.9091309453867963","0.0413735592827554","30","325","1","11004",
"REAC","Signaling by BMP","REAC:R-HSA-201451","0.9091309453867963","0.0413735592827554","31","325","1","11004",
"REAC","Signal amplification","REAC:R-HSA-392518","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","Activated NOTCH1 Transmits Signal to the Nucleus","REAC:R-HSA-2122948","0.9091309453867963","0.0413735592827554","31","325","1","11004",
"REAC","MAPK targets/ Nuclear events mediated by MAP kinases","REAC:R-HSA-450282","0.9091309453867963","0.0413735592827554","30","325","1","11004",
"REAC","SIRT1 negatively regulates rRNA expression","REAC:R-HSA-427359","0.9091309453867963","0.0413735592827554","67","325","2","11004",
"REAC","FOXO-mediated transcription","REAC:R-HSA-9614085","0.9091309453867963","0.0413735592827554","66","325","2","11004",
"REAC","Sensory processing of sound by inner hair cells of the cochlea","REAC:R-HSA-9662360","0.9091309453867963","0.0413735592827554","66","325","2","11004",
"REAC","EGFR downregulation","REAC:R-HSA-182971","0.9091309453867963","0.0413735592827554","30","325","1","11004",
"REAC","Sphingolipid metabolism","REAC:R-HSA-428157","0.9091309453867963","0.0413735592827554","102","325","3","11004",
"REAC","Vpr-mediated nuclear import of PICs","REAC:R-HSA-180910","0.9091309453867963","0.0413735592827554","31","325","1","11004",
"REAC","COPI-mediated anterograde transport","REAC:R-HSA-6807878","0.9091309453867963","0.0413735592827554","102","325","3","11004",
"REAC","Glycolysis","REAC:R-HSA-70171","0.9091309453867963","0.0413735592827554","68","325","2","11004",
"REAC","Assembly of the ORC complex at the origin of replication","REAC:R-HSA-68616","0.9091309453867963","0.0413735592827554","68","325","2","11004",
"REAC","Diseases associated with the TLR signaling cascade","REAC:R-HSA-5602358","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","SUMOylation of SUMOylation proteins","REAC:R-HSA-4085377","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","NEP/NS2 Interacts with the Cellular Export Machinery","REAC:R-HSA-168333","0.9091309453867963","0.0413735592827554","29","325","1","11004",
"REAC","Sealing of the nuclear envelope (NE) by ESCRT-III","REAC:R-HSA-9668328","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","Toll Like Receptor 3 (TLR3) Cascade","REAC:R-HSA-168164","0.9091309453867963","0.0413735592827554","103","325","3","11004",
"REAC","Beta-catenin independent WNT signaling","REAC:R-HSA-3858494","0.9091309453867963","0.0413735592827554","143","325","4","11004",
"REAC","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3","REAC:R-HSA-5625886","0.9091309453867963","0.0413735592827554","66","325","2","11004",
"REAC","Stimuli-sensing channels","REAC:R-HSA-2672351","0.9091309453867963","0.0413735592827554","105","325","3","11004",
"REAC","RHO GTPases activate IQGAPs","REAC:R-HSA-5626467","0.9091309453867963","0.0413735592827554","32","325","1","11004",
"REAC","Transport of Mature mRNA derived from an Intron-Containing Transcript","REAC:R-HSA-159236","0.9128895591097717","0.03958176000174407","71","325","2","11004",
"REAC","Metabolism","REAC:R-HSA-1430728","0.9128895591097717","0.03958176000174407","2100","325","60","11004",
"REAC","Interactions of Rev with host cellular proteins","REAC:R-HSA-177243","0.9128895591097717","0.03958176000174407","34","325","1","11004",
"REAC","Toll Like Receptor TLR6:TLR2 Cascade","REAC:R-HSA-168188","0.9128895591097717","0.03958176000174407","111","325","3","11004",
"REAC","Cytokine Signaling in Immune system","REAC:R-HSA-1280215","0.9128895591097717","0.03958176000174407","780","325","22","11004",
"REAC","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","REAC:R-HSA-389958","0.9128895591097717","0.03958176000174407","33","325","1","11004",
"REAC","Transcriptional Regulation by E2F6","REAC:R-HSA-8953750","0.9128895591097717","0.03958176000174407","34","325","1","11004",
"REAC","Translocation of SLC2A4 (GLUT4) to the plasma membrane","REAC:R-HSA-1445148","0.9128895591097717","0.03958176000174407","72","325","2","11004",
"REAC","Mitotic Spindle Checkpoint","REAC:R-HSA-69618","0.9128895591097717","0.03958176000174407","109","325","3","11004",
"REAC","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","REAC:R-HSA-166058","0.9128895591097717","0.03958176000174407","111","325","3","11004",
"REAC","Glucagon signaling in metabolic regulation","REAC:R-HSA-163359","0.9128895591097717","0.03958176000174407","33","325","1","11004",
"REAC","Glucagon-type ligand receptors","REAC:R-HSA-420092","0.9128895591097717","0.03958176000174407","33","325","1","11004",
"REAC","Transcriptional Regulation by NPAS4","REAC:R-HSA-9634815","0.9128895591097717","0.03958176000174407","33","325","1","11004",
"REAC","Evasion by RSV of host interferon responses","REAC:R-HSA-9833109","0.9128895591097717","0.03958176000174407","34","325","1","11004",
"REAC","Senescence-Associated Secretory Phenotype (SASP)","REAC:R-HSA-2559582","0.9128895591097717","0.03958176000174407","111","325","3","11004",
"REAC","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","REAC:R-HSA-174184","0.9128895591097717","0.03958176000174407","73","325","2","11004",
"REAC","Telomere C-strand (Lagging Strand) Synthesis","REAC:R-HSA-174417","0.9128895591097717","0.03958176000174407","34","325","1","11004",
"REAC","Activation of the pre-replicative complex","REAC:R-HSA-68962","0.9128895591097717","0.03958176000174407","33","325","1","11004",
"REAC","Telomere Maintenance","REAC:R-HSA-157579","0.9128895591097717","0.03958176000174407","111","325","3","11004",
"REAC","PRC2 methylates histones and DNA","REAC:R-HSA-212300","0.9128895591097717","0.03958176000174407","72","325","2","11004",
"REAC","RNA Polymerase I Promoter Clearance","REAC:R-HSA-73854","0.9128895591097717","0.03958176000174407","109","325","3","11004",
"REAC","Signaling by ROBO receptors","REAC:R-HSA-376176","0.9128895591097717","0.03958176000174407","217","325","6","11004",
"REAC","Oncogene Induced Senescence","REAC:R-HSA-2559585","0.9128895591097717","0.03958176000174407","33","325","1","11004",
"REAC","Calmodulin induced events","REAC:R-HSA-111933","0.9128895591097717","0.03958176000174407","34","325","1","11004",
"REAC","Synthesis of bile acids and bile salts","REAC:R-HSA-192105","0.9128895591097717","0.03958176000174407","33","325","1","11004",
"REAC","CaM pathway","REAC:R-HSA-111997","0.9128895591097717","0.03958176000174407","34","325","1","11004",
"REAC","Estrogen-dependent gene expression","REAC:R-HSA-9018519","0.9128895591097717","0.03958176000174407","147","325","4","11004",
"REAC","Signaling by NOTCH1","REAC:R-HSA-1980143","0.9128895591097717","0.03958176000174407","72","325","2","11004",
"REAC","RNA Polymerase I Transcription","REAC:R-HSA-73864","0.9128895591097717","0.03958176000174407","110","325","3","11004",
"REAC","Signaling by high-kinase activity BRAF mutants","REAC:R-HSA-6802948","0.9151106804805974","0.03852637586250287","35","325","1","11004",
"REAC","Resolution of Abasic Sites (AP sites)","REAC:R-HSA-73933","0.9151106804805974","0.03852637586250287","36","325","1","11004",
"REAC","RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known","REAC:R-HSA-8939243","0.9151106804805974","0.03852637586250287","36","325","1","11004",
"REAC","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","REAC:R-HSA-2173796","0.9151106804805974","0.03852637586250287","36","325","1","11004",
"REAC","SUMOylation of ubiquitinylation proteins","REAC:R-HSA-3232142","0.9151106804805974","0.03852637586250287","35","325","1","11004",
"REAC","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression","REAC:R-HSA-427389","0.9151106804805974","0.03852637586250287","75","325","2","11004",
"REAC","Detoxification of Reactive Oxygen Species","REAC:R-HSA-3299685","0.9151106804805974","0.03852637586250287","35","325","1","11004",
"REAC","NOD1/2 Signaling Pathway","REAC:R-HSA-168638","0.9151106804805974","0.03852637586250287","36","325","1","11004",
"REAC","HCMV Late Events","REAC:R-HSA-9610379","0.9151106804805974","0.03852637586250287","113","325","3","11004",
"REAC","Ca-dependent events","REAC:R-HSA-111996","0.9151106804805974","0.03852637586250287","36","325","1","11004",
"REAC","Interactions of Vpr with host cellular proteins","REAC:R-HSA-176033","0.9151106804805974","0.03852637586250287","35","325","1","11004",
"REAC","Inwardly rectifying K+ channels","REAC:R-HSA-1296065","0.9151106804805974","0.03852637586250287","35","325","1","11004",
"REAC","Negative regulators of DDX58/IFIH1 signaling","REAC:R-HSA-936440","0.9151106804805974","0.03852637586250287","35","325","1","11004",
"REAC","Toll Like Receptor TLR1:TLR2 Cascade","REAC:R-HSA-168179","0.9151106804805974","0.03852637586250287","114","325","3","11004",
"REAC","Sensory processing of sound","REAC:R-HSA-9659379","0.9151106804805974","0.03852637586250287","74","325","2","11004",
"REAC","Interleukin-1 family signaling","REAC:R-HSA-446652","0.9151106804805974","0.03852637586250287","151","325","4","11004",
"REAC","Aberrant regulation of mitotic cell cycle due to RB1 defects","REAC:R-HSA-9687139","0.9151106804805974","0.03852637586250287","36","325","1","11004",
